ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_biotype
ENSG00000196839	ENST00000372874	ENSE00003479916	12	protein_coding
ENSG00000167113	ENST00000372875	ENSE00001788371	4	protein_coding
ENSG00000124659	ENST00000372876	ENSE00001458875	1	protein_coding
ENSG00000167112	ENST00000372890	ENSE00001109877	8	protein_coding
ENSG00000168734	ENST00000372894	ENSE00001126435	4	protein_coding
ENSG00000024048	ENST00000372899	ENSE00001458942	47	protein_coding
ENSG00000024048	ENST00000372901	ENSE00001458942	47	protein_coding
ENSG00000126953	ENST00000372902	ENSE00001458951	2	protein_coding
ENSG00000024048	ENST00000372903	ENSE00001458959	12	protein_coding
ENSG00000138279	ENST00000372919	ENSE00001459035	14	protein_coding
ENSG00000138279	ENST00000372921	ENSE00003704541	13	protein_coding
ENSG00000127603	ENST00000372925	ENSE00001630629	71	protein_coding
ENSG00000102384	ENST00000372926	ENSE00001459060	15	protein_coding
ENSG00000188917	ENST00000372936	ENSE00001459095	14	protein_coding
ENSG00000148337	ENST00000372938	ENSE00003564330	17	protein_coding
ENSG00000182180	ENST00000372945	ENSE00003647699	3	protein_coding
ENSG00000213551	ENST00000372950	ENSE00001459128	5	protein_coding
ENSG00000138286	ENST00000372955	ENSE00003633737	10	protein_coding
ENSG00000168653	ENST00000372967	ENSE00001741480	3	protein_coding
ENSG00000168653	ENST00000372969	ENSE00003849021	3	protein_coding
ENSG00000132823	ENST00000372970	ENSE00001126784	6	protein_coding
ENSG00000101811	ENST00000372972	ENSE00001943170	14	protein_coding
ENSG00000137413	ENST00000372977	ENSE00001899594	9	protein_coding
ENSG00000137413	ENST00000372978	ENSE00001870826	5	protein_coding
ENSG00000122882	ENST00000372979	ENSE00001924126	14	protein_coding
ENSG00000149596	ENST00000372980	ENSE00001459224	6	protein_coding
ENSG00000102362	ENST00000372981	ENSE00001459216	10	protein_coding
ENSG00000174574	ENST00000372984	ENSE00001459205	4	protein_coding
ENSG00000102362	ENST00000372989	ENSE00001459238	19	protein_coding
ENSG00000112576	ENST00000372991	ENSE00001901613	5	protein_coding
ENSG00000171159	ENST00000372994	ENSE00001146045	2	protein_coding
ENSG00000116954	ENST00000373001	ENSE00001880684	7	protein_coding
ENSG00000164663	ENST00000373006	ENSE00001459283	7	protein_coding
ENSG00000122884	ENST00000373008	ENSE00001170036	15	protein_coding
ENSG00000183520	ENST00000373014	ENSE00001459301	8	protein_coding
ENSG00000183431	ENST00000373019	ENSE00001459316	17	protein_coding
ENSG00000000003	ENST00000373020	ENSE00001459322	8	protein_coding
ENSG00000204084	ENST00000373021	ENSE00001459323	6	protein_coding
ENSG00000204084	ENST00000373024	ENSE00001676368	24	protein_coding
ENSG00000204084	ENST00000373026	ENSE00001459335	23	protein_coding
ENSG00000204084	ENST00000373027	ENSE00001676368	18	protein_coding
ENSG00000101052	ENST00000373030	ENSE00001886394	14	protein_coding
ENSG00000165194	ENST00000373034	ENSE00001459377	6	protein_coding
ENSG00000188786	ENST00000373036	ENSE00001459379	11	protein_coding
ENSG00000101052	ENST00000373039	ENSE00001459349	14	protein_coding
ENSG00000197982	ENST00000373043	ENSE00001459394	2	protein_coding
ENSG00000196449	ENST00000373044	ENSE00001459396	5	protein_coding
ENSG00000185090	ENST00000373045	ENSE00001881202	4	protein_coding
ENSG00000147202	ENST00000373049	ENSE00001919134	27	protein_coding
ENSG00000156026	ENST00000373053	ENSE00001459415	8	protein_coding
ENSG00000134690	ENST00000373055	ENSE00001459421	10	protein_coding
ENSG00000134697	ENST00000373062	ENSE00003661261	16	protein_coding
ENSG00000148339	ENST00000373068	ENSE00001750557	10	protein_coding
ENSG00000163875	ENST00000373073	ENSE00001459454	6	protein_coding
ENSG00000163875	ENST00000373074	ENSE00001459456	6	protein_coding
ENSG00000163875	ENST00000373075	ENSE00001459458	8	protein_coding
ENSG00000163874	ENST00000373087	ENSE00001459483	6	protein_coding
ENSG00000163873	ENST00000373091	ENSE00001459494	16	protein_coding
ENSG00000163873	ENST00000373093	ENSE00001766060	15	protein_coding
ENSG00000122863	ENST00000373115	ENSE00001459536	3	protein_coding
ENSG00000116898	ENST00000373116	ENSE00001850729	8	protein_coding
ENSG00000196182	ENST00000373129	ENSE00001935935	12	protein_coding
ENSG00000116871	ENST00000373148	ENSE00002178553	10	processed_transcript
ENSG00000116871	ENST00000373150	ENSE00001913730	18	protein_coding
ENSG00000147180	ENST00000373165	ENSE00001418386	9	protein_coding
ENSG00000054116	ENST00000373166	ENSE00001459692	5	protein_coding
ENSG00000155008	ENST00000373173	ENSE00001459714	9	protein_coding
ENSG00000116863	ENST00000373178	ENSE00000861244	6	protein_coding
ENSG00000126070	ENST00000373191	ENSE00003698562	19	protein_coding
ENSG00000107731	ENST00000373192	ENSE00000987070	16	protein_coding
ENSG00000124615	ENST00000373195	ENSE00001625673	9	protein_coding
ENSG00000166224	ENST00000373202	ENSE00001101195	15	protein_coding
ENSG00000092847	ENST00000373204	ENSE00001459760	19	protein_coding
ENSG00000092847	ENST00000373206	ENSE00001459764	19	protein_coding
ENSG00000134698	ENST00000373210	ENSE00001836069	18	protein_coding
ENSG00000131171	ENST00000373212	ENSE00001143043	4	protein_coding
ENSG00000148730	ENST00000373218	ENSE00001459802	3	protein_coding
ENSG00000092853	ENST00000373220	ENSE00001238398	24	protein_coding
ENSG00000124177	ENST00000373222	ENSE00001459808	7	protein_coding
ENSG00000180817	ENST00000373232	ENSE00001459828	11	protein_coding
ENSG00000124177	ENST00000373233	ENSE00001459829	37	protein_coding
ENSG00000079332	ENST00000373236	ENSE00001459833	4	protein_coding
ENSG00000126067	ENST00000373237	ENSE00001459837	6	protein_coding
ENSG00000079332	ENST00000373238	ENSE00001459844	7	protein_coding
ENSG00000079332	ENST00000373239	ENSE00003540148	5	protein_coding
ENSG00000079332	ENST00000373241	ENSE00003707369	7	protein_coding
ENSG00000020129	ENST00000373243	ENSE00001876996	7	protein_coding
ENSG00000112167	ENST00000373249	ENSE00000849834	2	protein_coding
ENSG00000099284	ENST00000373255	ENSE00001026951	9	protein_coding
ENSG00000136807	ENST00000373264	ENSE00001814236	7	protein_coding
ENSG00000165288	ENST00000373275	ENSE00001663157	41	protein_coding
ENSG00000171224	ENST00000373279	ENSE00001836282	4	protein_coding
ENSG00000099282	ENST00000373290	ENSE00001186450	8	protein_coding
ENSG00000075073	ENST00000373307	ENSE00001460091	3	protein_coding
ENSG00000136830	ENST00000373312	ENSE00001899743	14	protein_coding
ENSG00000204103	ENST00000373313	ENSE00001460189	1	protein_coding
ENSG00000102144	ENST00000373316	ENSE00001948816	11	protein_coding
ENSG00000101452	ENST00000373323	ENSE00001612645	21	protein_coding
ENSG00000204104	ENST00000373327	ENSE00001956209	17	protein_coding
ENSG00000131174	ENST00000373335	ENSE00003835388	4	protein_coding
ENSG00000243749	ENST00000373337	ENSE00001952201	3	protein_coding
ENSG00000085224	ENST00000373344	ENSE00003361560	35	protein_coding
ENSG00000102390	ENST00000373358	ENSE00001645011	6	protein_coding
ENSG00000124767	ENST00000373365	ENSE00003423682	6	protein_coding
ENSG00000122958	ENST00000373382	ENSE00001460424	10	protein_coding
ENSG00000094841	ENST00000373383	ENSE00003470127	7	protein_coding
ENSG00000136895	ENST00000373386	ENSE00001623059	27	nonsense_mediated_decay
ENSG00000156639	ENST00000373389	ENSE00001760407	5	protein_coding
ENSG00000131269	ENST00000373394	ENSE00003824915	16	protein_coding
ENSG00000198937	ENST00000373408	ENSE00001869863	4	protein_coding
ENSG00000121903	ENST00000373413	ENSE00001230185	4	protein_coding
ENSG00000134686	ENST00000373418	ENSE00003614189	7	protein_coding
ENSG00000134686	ENST00000373422	ENSE00003614189	8	protein_coding
ENSG00000160094	ENST00000373428	ENSE00001733539	8	protein_coding
ENSG00000101413	ENST00000373433	ENSE00001460564	7	protein_coding
ENSG00000101407	ENST00000373447	ENSE00003843464	8	protein_coding
ENSG00000004455	ENST00000373449	ENSE00001460610	7	protein_coding
ENSG00000137200	ENST00000373451	ENSE00002263014	24	protein_coding
ENSG00000177125	ENST00000373452	ENSE00001460617	1	protein_coding
ENSG00000116514	ENST00000373456	ENSE00001614557	9	protein_coding
ENSG00000169155	ENST00000373457	ENSE00001460624	1	protein_coding
ENSG00000121900	ENST00000373463	ENSE00001310507	6	protein_coding
ENSG00000169155	ENST00000373464	ENSE00001460633	3	protein_coding
ENSG00000116497	ENST00000373475	ENSE00001460656	7	protein_coding
ENSG00000134684	ENST00000373477	ENSE00003677168	13	protein_coding
ENSG00000112130	ENST00000373479	ENSE00001884472	8	protein_coding
ENSG00000162522	ENST00000373481	ENSE00001168910	7	protein_coding
ENSG00000167081	ENST00000373489	ENSE00003680381	9	protein_coding
ENSG00000065491	ENST00000373491	ENSE00001460685	13	protein_coding
ENSG00000167081	ENST00000373492	ENSE00003494446	7	nonsense_mediated_decay
ENSG00000162521	ENST00000373493	ENSE00001864556	12	protein_coding
ENSG00000119487	ENST00000373498	ENSE00003890615	11	protein_coding
ENSG00000176261	ENST00000373506	ENSE00001460713	6	protein_coding
ENSG00000137193	ENST00000373509	ENSE00002087438	6	protein_coding
ENSG00000160062	ENST00000373510	ENSE00001854787	5	protein_coding
ENSG00000162526	ENST00000373534	ENSE00001460783	2	protein_coding
ENSG00000166619	ENST00000373537	ENSE00001527437	2	protein_coding
ENSG00000067177	ENST00000373539	ENSE00001924066	33	protein_coding
ENSG00000136933	ENST00000373544	ENSE00001460813	7	protein_coding
ENSG00000119414	ENST00000373547	ENSE00001869249	7	protein_coding
ENSG00000116478	ENST00000373548	ENSE00003693858	14	protein_coding
ENSG00000173611	ENST00000373549	ENSE00003577647	19	protein_coding
ENSG00000066248	ENST00000373552	ENSE00002138436	13	protein_coding
ENSG00000147099	ENST00000373554	ENSE00001460865	4	protein_coding
ENSG00000136935	ENST00000373555	ENSE00001932564	23	protein_coding
ENSG00000136942	ENST00000373570	ENSE00001635844	5	protein_coding
ENSG00000147099	ENST00000373571	ENSE00001460916	8	protein_coding
ENSG00000197122	ENST00000373578	ENSE00001460955	14	protein_coding
ENSG00000107625	ENST00000373585	ENSE00001460966	15	protein_coding
ENSG00000101363	ENST00000373605	ENSE00001461012	4	protein_coding
ENSG00000101363	ENST00000373606	ENSE00001461012	3	protein_coding
ENSG00000084652	ENST00000373609	ENSE00001461022	10	protein_coding
ENSG00000084652	ENST00000373610	ENSE00001461022	11	protein_coding
ENSG00000119522	ENST00000373620	ENSE00001926200	21	protein_coding
ENSG00000118705	ENST00000373622	ENSE00001366409	17	protein_coding
ENSG00000119522	ENST00000373624	ENSE00003667224	22	protein_coding
ENSG00000025800	ENST00000373625	ENSE00001677479	14	protein_coding
ENSG00000198034	ENST00000373626	ENSE00001764701	5	processed_transcript
ENSG00000137409	ENST00000373627	ENSE00001833938	12	protein_coding
ENSG00000138336	ENST00000373644	ENSE00001461113	12	protein_coding
ENSG00000011454	ENST00000373647	ENSE00001891174	26	protein_coding
ENSG00000171448	ENST00000373656	ENSE00001911340	2	protein_coding
ENSG00000186871	ENST00000373657	ENSE00003482473	3	protein_coding
ENSG00000186130	ENST00000373659	ENSE00001461163	2	protein_coding
ENSG00000080839	ENST00000373664	ENSE00001461182	22	protein_coding
ENSG00000102309	ENST00000373669	ENSE00001461195	4	protein_coding
ENSG00000056586	ENST00000373670	ENSE00003889437	20	protein_coding
ENSG00000173744	ENST00000373671	ENSE00001579607	12	protein_coding
ENSG00000147174	ENST00000373696	ENSE00001212564	13	protein_coding
ENSG00000137168	ENST00000373699	ENSE00003632779	4	protein_coding
ENSG00000148634	ENST00000373700	ENSE00001875254	25	protein_coding
ENSG00000162517	ENST00000373703	ENSE00001461333	5	protein_coding
ENSG00000168528	ENST00000373709	ENSE00001946740	10	protein_coding
ENSG00000121769	ENST00000373713	ENSE00001461361	4	protein_coding
ENSG00000112081	ENST00000373715	ENSE00001027890	6	protein_coding
ENSG00000147162	ENST00000373719	ENSE00001820698	22	protein_coding
ENSG00000060688	ENST00000373720	ENSE00001811863	4	protein_coding
ENSG00000148187	ENST00000373728	ENSE00003703655	6	retained_intron
ENSG00000148187	ENST00000373729	ENSE00001461406	7	protein_coding
ENSG00000112078	ENST00000373731	ENSE00003845461	8	protein_coding
ENSG00000084628	ENST00000373736	ENSE00001461420	7	protein_coding
ENSG00000134644	ENST00000373742	ENSE00002196249	20	protein_coding
ENSG00000149636	ENST00000373750	ENSE00003686269	11	protein_coding
ENSG00000106852	ENST00000373754	ENSE00003505341	8	protein_coding
ENSG00000165476	ENST00000373758	ENSE00001537147	8	protein_coding
ENSG00000119421	ENST00000373768	ENSE00001461504	4	protein_coding
ENSG00000181915	ENST00000373783	ENSE00001461538	1	protein_coding
ENSG00000182010	ENST00000373789	ENSE00001461563	12	protein_coding
ENSG00000116353	ENST00000373791	ENSE00001711082	10	protein_coding
ENSG00000116350	ENST00000373795	ENSE00001461590	6	protein_coding
ENSG00000159023	ENST00000373797	ENSE00001461595	15	protein_coding
ENSG00000159023	ENST00000373798	ENSE00003732311	21	protein_coding
ENSG00000159023	ENST00000373800	ENSE00001890606	19	protein_coding
ENSG00000198492	ENST00000373812	ENSE00001065066	5	protein_coding
ENSG00000162419	ENST00000373816	ENSE00001461655	10	protein_coding
ENSG00000151150	ENST00000373820	ENSE00001461660	11	protein_coding
ENSG00000096063	ENST00000373821	ENSE00002031076	6	processed_transcript
ENSG00000120656	ENST00000373824	ENSE00001842420	6	protein_coding
ENSG00000096063	ENST00000373825	ENSE00002026764	16	protein_coding
ENSG00000151150	ENST00000373827	ENSE00001227925	44	protein_coding
ENSG00000180098	ENST00000373830	ENSE00001461682	9	protein_coding
ENSG00000180198	ENST00000373832	ENSE00001461687	10	protein_coding
ENSG00000204138	ENST00000373836	ENSE00001917169	13	protein_coding
ENSG00000204138	ENST00000373839	ENSE00001946572	14	protein_coding
ENSG00000119396	ENST00000373840	ENSE00001461714	8	protein_coding
ENSG00000147140	ENST00000373841	ENSE00003490510	11	protein_coding
ENSG00000130772	ENST00000373842	ENSE00001866153	3	protein_coding
ENSG00000119397	ENST00000373845	ENSE00003612367	19	processed_transcript
ENSG00000147140	ENST00000373856	ENSE00003566831	13	protein_coding
ENSG00000158161	ENST00000373863	ENSE00001461779	17	protein_coding
ENSG00000118707	ENST00000373872	ENSE00001461802	3	protein_coding
ENSG00000124006	ENST00000373873	ENSE00001564090	9	protein_coding
ENSG00000118707	ENST00000373874	ENSE00001461802	3	protein_coding
ENSG00000188760	ENST00000373883	ENSE00001461830	5	protein_coding
ENSG00000122870	ENST00000373886	ENSE00001461838	21	protein_coding
ENSG00000130768	ENST00000373894	ENSE00003561105	8	protein_coding
ENSG00000108064	ENST00000373895	ENSE00001461873	6	protein_coding
ENSG00000119403	ENST00000373896	ENSE00001461866	15	protein_coding
ENSG00000108064	ENST00000373899	ENSE00001936057	8	processed_transcript
ENSG00000117748	ENST00000373909	ENSE00001841487	9	protein_coding
ENSG00000072401	ENST00000373910	ENSE00003695252	7	protein_coding
ENSG00000117748	ENST00000373912	ENSE00001461899	9	protein_coding
ENSG00000106780	ENST00000373930	ENSE00000723913	6	protein_coding
ENSG00000164649	ENST00000373934	ENSE00002115339	9	protein_coding
ENSG00000151151	ENST00000373935	ENSE00001461961	6	protein_coding
ENSG00000117758	ENST00000373943	ENSE00001814246	9	protein_coding
ENSG00000122952	ENST00000373944	ENSE00001911939	9	protein_coding
ENSG00000065029	ENST00000373953	ENSE00001032099	14	protein_coding
ENSG00000009780	ENST00000373954	ENSE00001287810	9	protein_coding
ENSG00000119401	ENST00000373983	ENSE00001462070	2	protein_coding
ENSG00000171222	ENST00000373991	ENSE00001462094	3	protein_coding
ENSG00000025293	ENST00000374012	ENSE00001708235	18	protein_coding
ENSG00000196821	ENST00000374021	ENSE00001462181	5	protein_coding
ENSG00000196821	ENST00000374023	ENSE00001462194	5	protein_coding
ENSG00000136888	ENST00000374050	ENSE00001462283	3	protein_coding
ENSG00000125995	ENST00000374077	ENSE00001528622	3	protein_coding
ENSG00000125995	ENST00000374078	ENSE00001462388	3	protein_coding
ENSG00000244005	ENST00000374085	ENSE00001462426	13	protein_coding
ENSG00000172650	ENST00000374094	ENSE00001663819	8	protein_coding
ENSG00000244462	ENST00000374104	ENSE00001867214	3	protein_coding
ENSG00000244462	ENST00000374114	ENSE00001462525	3	protein_coding
ENSG00000157657	ENST00000374126	ENSE00003524811	15	protein_coding
ENSG00000142751	ENST00000374133	ENSE00001905314	4	protein_coding
ENSG00000142751	ENST00000374135	ENSE00001899852	5	protein_coding
ENSG00000204160	ENST00000374141	ENSE00001462575	8	protein_coding
ENSG00000204160	ENST00000374142	ENSE00001462570	8	protein_coding
ENSG00000117713	ENST00000374152	ENSE00002146451	19	protein_coding
ENSG00000117676	ENST00000374168	ENSE00001951242	22	protein_coding
ENSG00000148229	ENST00000374169	ENSE00003533563	4	protein_coding
ENSG00000148229	ENST00000374171	ENSE00003533563	5	protein_coding
ENSG00000107643	ENST00000374174	ENSE00001462699	7	processed_transcript
ENSG00000119431	ENST00000374180	ENSE00000806250	3	protein_coding
ENSG00000119411	ENST00000374183	ENSE00003569409	6	protein_coding
ENSG00000117682	ENST00000374185	ENSE00001746911	6	protein_coding
ENSG00000136875	ENST00000374198	ENSE00001519311	14	protein_coding
ENSG00000136875	ENST00000374199	ENSE00003255529	14	protein_coding
ENSG00000176386	ENST00000374206	ENSE00001462777	4	protein_coding
ENSG00000136868	ENST00000374212	ENSE00001462793	5	protein_coding
ENSG00000137288	ENST00000374214	ENSE00001462872	3	protein_coding
ENSG00000136866	ENST00000374227	ENSE00001462839	4	protein_coding
ENSG00000137288	ENST00000374231	ENSE00003698657	5	protein_coding
ENSG00000148158	ENST00000374232	ENSE00001462854	9	protein_coding
ENSG00000148153	ENST00000374236	ENSE00001462861	4	protein_coding
ENSG00000148153	ENST00000374242	ENSE00001758595	5	protein_coding
ENSG00000165185	ENST00000374244	ENSE00001462890	3	protein_coding
ENSG00000119314	ENST00000374257	ENSE00001462934	14	protein_coding
ENSG00000184481	ENST00000374259	ENSE00001462943	3	protein_coding
ENSG00000142684	ENST00000374266	ENSE00000955851	3	protein_coding
ENSG00000175087	ENST00000374269	ENSE00001462969	3	protein_coding
ENSG00000147164	ENST00000374274	ENSE00001463000	4	protein_coding
ENSG00000148154	ENST00000374279	ENSE00001462997	9	protein_coding
ENSG00000158006	ENST00000374282	ENSE00001463009	11	protein_coding
ENSG00000117632	ENST00000374291	ENSE00001463049	5	protein_coding
ENSG00000242616	ENST00000374293	ENSE00001816903	3	protein_coding
ENSG00000244115	ENST00000374294	ENSE00002307925	3	protein_coding
ENSG00000182749	ENST00000374296	ENSE00001463072	2	protein_coding
ENSG00000127423	ENST00000374298	ENSE00001155512	3	protein_coding
ENSG00000117640	ENST00000374303	ENSE00003890734	7	protein_coding
