ensembl_gene_id	external_gene_name	chromosome_name
ENSG00000077380	DYNC1I2	2
ENSG00000123353	ORMDL2	12
ENSG00000234602	MCIDAS	5
ENSG00000213639	PPP1CB	2
ENSG00000188603	CLN3	16
ENSG00000100105	PATZ1	22
ENSG00000185591	SP1	12
ENSG00000118418	HMGN3	6
ENSG00000059691	GATB	4
ENSG00000005801	ZNF195	11
ENSG00000127837	AAMP	2
ENSG00000136758	YME1L1	10
ENSG00000049449	RCN1	11
ENSG00000171862	PTEN	10
ENSG00000110367	DDX6	11
ENSG00000134001	EIF2S1	14
ENSG00000117592	PRDX6	1
ENSG00000198612	COPS8	2
ENSG00000082996	RNF13	3
ENSG00000140521	POLG	15
ENSG00000142949	PTPRF	1
ENSG00000087903	RFX2	19
ENSG00000275045	GTF2H2	CHR_HSCHR5_2_CTG1_1
ENSG00000169218	RSPO1	1
ENSG00000136146	MED4	13
ENSG00000140854	KATNB1	16
ENSG00000189171	S100A13	1
ENSG00000164405	UQCRQ	5
ENSG00000196177	ACADSB	10
ENSG00000161526	SAP30BP	17
ENSG00000172009	THOP1	19
ENSG00000073670	ADAM11	17
ENSG00000174136	RGMB	5
ENSG00000070087	PFN2	3
ENSG00000224831	TMEM183B	3
ENSG00000158813	EDA	X
ENSG00000189241	TSPYL1	6
ENSG00000111817	DSE	6
ENSG00000115525	ST3GAL5	2
ENSG00000108852	MPP2	17
ENSG00000125266	EFNB2	13
ENSG00000105127	AKAP8	19
ENSG00000011243	AKAP8L	19
ENSG00000108518	PFN1	17
ENSG00000032389	EIPR1	2
ENSG00000182963	GJC1	17
ENSG00000198648	STK39	2
ENSG00000165637	VDAC2	10
ENSG00000131389	SLC6A6	3
ENSG00000231558	HLA-DOA	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000156642	NPTN	15
ENSG00000125166	GOT2	16
ENSG00000008283	CYB561	17
ENSG00000182054	IDH2	15
ENSG00000172466	ZNF24	18
ENSG00000274336	CDIP1	CHR_HSCHR16_3_CTG1
ENSG00000184613	NELL2	12
ENSG00000235744	HLA-DOA	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000170899	GSTA4	6
ENSG00000171703	TCEA2	20
ENSG00000111252	SH2B3	12
ENSG00000236632	HLA-E	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000119782	FKBP1B	2
ENSG00000108883	EFTUD2	17
ENSG00000204842	ATXN2	12
ENSG00000172006	ZNF554	19
ENSG00000067113	PLPP1	5
ENSG00000173171	MTX1	1
ENSG00000224952	PBX2	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000205302	SNX2	5
ENSG00000178445	GLDC	9
ENSG00000184785	SMIM10	X
ENSG00000007520	TSR3	16
ENSG00000116161	CACYBP	1
ENSG00000141959	PFKL	21
ENSG00000099864	PALM	19
ENSG00000235692	PFDN6	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000010404	IDS	X
ENSG00000156052	GNAQ	9
ENSG00000236222	WDR46	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000232143	GNL1	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000228736	RGL2	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000198382	UVRAG	11
ENSG00000086102	NFX1	9
ENSG00000174607	UGT8	4
ENSG00000237710	HLA-DPB1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000111450	STX2	12
ENSG00000110697	PITPNM1	11
ENSG00000212747	RTL8B	X
ENSG00000089289	IGBP1	X
ENSG00000103241	FOXF1	16
ENSG00000134590	RTL8C	X
ENSG00000236873	AGPAT1	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000276495	APBA2	CHR_HSCHR15_4_CTG8
ENSG00000064666	CNN2	19
ENSG00000168556	ING2	4
ENSG00000120149	MSX2	5
ENSG00000183574	RNF5	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000115942	ORC2	2
ENSG00000236649	PPT2	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000068796	KIF2A	5
ENSG00000185043	CIB1	15
ENSG00000119013	NDUFB3	2
ENSG00000112146	FBXO9	6
ENSG00000197157	SND1	7
ENSG00000276482	SLC12A7	CHR_HSCHR5_4_CTG1
ENSG00000064652	SNX24	5
ENSG00000115268	RPS15	19
ENSG00000168938	PPIC	5
ENSG00000137124	ALDH1B1	9
ENSG00000086189	DIMT1	5
ENSG00000148834	GSTO1	10
ENSG00000203950	RTL8A	X
ENSG00000173575	CHD2	15
ENSG00000186468	RPS23	5
ENSG00000227761	BAG6	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000115129	TP53I3	2
ENSG00000118257	NRP2	2
ENSG00000153922	CHD1	5
ENSG00000060656	PTPRU	1
ENSG00000229252	HLA-E	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000228080	HLA-DRB1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000188786	MTF1	1
ENSG00000138495	COX17	3
ENSG00000185721	DRG1	22
ENSG00000160285	LSS	21
ENSG00000170906	NDUFA3	19
ENSG00000104738	MCM4	8
ENSG00000116586	LAMTOR2	1
ENSG00000105619	TFPT	19
ENSG00000169756	LIMS1	2
ENSG00000196911	KPNA5	6
ENSG00000167797	CDK2AP2	11
ENSG00000134058	CDK7	5
ENSG00000165556	CDX2	13
ENSG00000241878	PISD	22
ENSG00000047634	SCML1	X
ENSG00000186376	ZNF75D	X
ENSG00000204084	INPP5B	1
ENSG00000196924	FLNA	X
ENSG00000206208	TAPBP	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000168066	SF1	11
ENSG00000276734	KIF5C	CHR_HSCHR2_2_CTG7_2
ENSG00000229470	GNL1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000168575	SLC20A2	8
ENSG00000061455	PRDM6	5
ENSG00000231129	ABCF1	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000178209	PLEC	8
ENSG00000237056	ZBTB22	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000177875	CCDC184	12
ENSG00000127989	MTERF1	7
ENSG00000254726	MEX3A	1
ENSG00000102871	TRADD	16
ENSG00000154146	NRGN	11
ENSG00000231617	DAXX	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000170734	POLH	6
ENSG00000126091	ST3GAL3	1
ENSG00000111229	ARPC3	12
ENSG00000116649	SRM	1
ENSG00000056678	KIFC1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000121022	COPS5	8
ENSG00000140943	MBTPS1	16
ENSG00000108797	CNTNAP1	17
ENSG00000178035	IMPDH2	3
ENSG00000074266	EED	11
ENSG00000120756	PLS1	3
ENSG00000096384	HSP90AB1	6
ENSG00000112561	TFEB	6
ENSG00000119655	NPC2	14
ENSG00000070814	TCOF1	5
ENSG00000139687	RB1	13
ENSG00000138829	FBN2	5
ENSG00000180879	SSR4	X
ENSG00000090889	KIF4A	X
ENSG00000067829	IDH3G	X
ENSG00000223957	NEU1	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000204310	AGPAT1	6
ENSG00000103811	CTSH	15
ENSG00000183431	SF3A3	1
ENSG00000152422	XRCC4	5
ENSG00000170889	RPS9	19
ENSG00000204580	DDR1	6
ENSG00000196391	ZNF774	15
ENSG00000169679	BUB1	2
ENSG00000167967	E4F1	16
ENSG00000221988	PPT2	6
ENSG00000040531	CTNS	17
ENSG00000120802	TMPO	12
ENSG00000226111	MRPS18B	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000231737	PPP1R10	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000187446	CHP1	15
ENSG00000177628	GBA	1
ENSG00000140575	IQGAP1	15
ENSG00000047410	TPR	1
ENSG00000077152	UBE2T	1
ENSG00000224941	TCF19	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000177302	TOP3A	17
ENSG00000103222	ABCC1	16
ENSG00000215641	TRIM27	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000102119	EMD	X
ENSG00000165675	ENOX2	X
ENSG00000143162	CREG1	1
ENSG00000131724	IL13RA1	X
ENSG00000276043	UHRF1	19
ENSG00000149091	DGKZ	11
ENSG00000229295	HLA-DPB1	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000153201	RANBP2	2
ENSG00000149485	FADS1	11
ENSG00000049239	H6PD	1
ENSG00000160710	ADAR	1
ENSG00000160310	PRMT2	21
ENSG00000103168	TAF1C	16
ENSG00000134780	DAGLA	11
ENSG00000205363	INSYN1	15
ENSG00000134825	TMEM258	11
ENSG00000104147	OIP5	15
ENSG00000072364	AFF4	5
ENSG00000134824	FADS2	11
ENSG00000170776	AKAP13	15
ENSG00000232169	ABCF1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000168496	FEN1	11
ENSG00000197381	ADARB1	21
ENSG00000234475	HSPA1A	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000231555	HSPA1B	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000146232	NFKBIE	6
ENSG00000137275	RIPK1	6
ENSG00000141424	SLC39A6	18
ENSG00000204856	FAM216A	12
ENSG00000137218	FRS3	6
ENSG00000214736	TOMM6	6
ENSG00000137274	BPHL	6
ENSG00000282214	CAPN15	CHR_HSCHR16_CTG2
ENSG00000065029	ZNF76	6
ENSG00000273841	TAF9	5
ENSG00000183386	FHL3	1
ENSG00000197965	MPZL1	1
ENSG00000152942	RAD17	5
ENSG00000196376	SLC35F1	6
ENSG00000164587	RPS14	5
ENSG00000072210	ALDH3A2	17
ENSG00000260456	C16orf95	16
ENSG00000229802	SLC39A7	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000146463	ZMYM4	1
ENSG00000119392	GLE1	9
ENSG00000070614	NDST1	5
ENSG00000167566	NCKAP5L	12
ENSG00000102409	BEX4	X
ENSG00000178538	CA8	8
ENSG00000169410	PTPN9	15
ENSG00000076321	KLHL20	1
ENSG00000197111	PCBP2	12
ENSG00000169371	SNUPN	15
ENSG00000214114	MYCBP	1
ENSG00000137936	BCAR3	1
ENSG00000113658	SMAD5	5
ENSG00000137273	FOXF2	6
ENSG00000137267	TUBB2A	6
ENSG00000177463	NR2C2	3
ENSG00000198689	SLC9A6	X
ENSG00000141456	PELP1	17
ENSG00000160789	LMNA	1
ENSG00000112667	DNPH1	6
ENSG00000054598	FOXC1	6
ENSG00000180822	PSMG4	6
ENSG00000227804	PPP1R10	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000233813	MRPS18B	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000225312	HSD17B8	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000021826	CPS1	2
ENSG00000160767	FAM189B	1
ENSG00000007264	MATK	19
ENSG00000101856	PGRMC1	X
ENSG00000130382	MLLT1	19
ENSG00000011304	PTBP1	19
ENSG00000273820	USP27X	X
ENSG00000124641	MED20	6
ENSG00000160294	MCM3AP	21
ENSG00000143553	SNAPIN	1
ENSG00000143621	ILF2	1
ENSG00000001084	GCLC	6
ENSG00000111885	MAN1A1	6
ENSG00000153094	BCL2L11	2
ENSG00000125656	CLPP	19
ENSG00000111875	ASF1A	6
ENSG00000188807	TMEM201	1
ENSG00000234343	NEU1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000170606	HSPA4	5
ENSG00000112699	GMDS	6
ENSG00000227402	SLC39A7	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000096401	CDC5L	6
ENSG00000130164	LDLR	19
ENSG00000167526	RPL13	16
ENSG00000275145	FRG1	CHR_HSCHR4_6_CTG12
ENSG00000160226	CFAP410	21
ENSG00000148175	STOM	9
ENSG00000001630	CYP51A1	7
ENSG00000129038	LOXL1	15
ENSG00000001631	KRIT1	7
ENSG00000228520	RING1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000178802	MPI	15
ENSG00000084676	NCOA1	2
ENSG00000112742	TTK	6
ENSG00000180448	ARHGAP45	19
ENSG00000124831	LRRFIP1	2
ENSG00000180304	OAZ2	15
ENSG00000164305	CASP3	4
ENSG00000171467	ZNF318	6
ENSG00000099817	POLR2E	19
ENSG00000174177	CTU2	16
ENSG00000173812	EIF1	17
ENSG00000116521	SCAMP3	1
ENSG00000178952	TUFM	16
ENSG00000168159	RNF187	1
ENSG00000173221	GLRX	5
ENSG00000110492	MDK	11
ENSG00000196284	SUPT3H	6
ENSG00000236196	NFKBIL1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000103335	PIEZO1	16
ENSG00000091640	SPAG7	17
ENSG00000134900	TPP2	13
ENSG00000105426	PTPRS	19
ENSG00000102038	SMARCA1	X
ENSG00000038427	VCAN	5
ENSG00000104388	RAB2A	8
ENSG00000160191	PDE9A	21
ENSG00000116260	QSOX1	1
ENSG00000119682	AREL1	14
ENSG00000143333	RGS16	1
ENSG00000137700	SLC37A4	11
ENSG00000108840	HDAC5	17
ENSG00000206511	GABBR1	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000013563	DNASE1L1	X
ENSG00000102241	HTATSF1	X
ENSG00000102098	SCML2	X
ENSG00000168653	NDUFS5	1
ENSG00000102125	TAZ	X
ENSG00000163754	GYG1	3
ENSG00000023909	GCLM	1
ENSG00000117222	RBBP5	1
ENSG00000156232	WHAMM	15
ENSG00000138031	ADCY3	2
ENSG00000129315	CCNT1	12
ENSG00000075415	SLC25A3	12
ENSG00000151292	CSNK1G3	5
ENSG00000213585	VDAC1	5
ENSG00000101138	CSTF1	20
ENSG00000228357	HSD17B8	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000184924	PTRHD1	2
ENSG00000023228	NDUFS1	2
ENSG00000120742	SERP1	3
ENSG00000125651	GTF2F1	19
ENSG00000173674	EIF1AX	X
ENSG00000067221	STOML1	15
ENSG00000118181	RPS25	11
ENSG00000147403	RPL10	X
ENSG00000156299	TIAM1	21
ENSG00000235107	RING1	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000171365	CLCN5	X
ENSG00000116459	ATP5PB	1
ENSG00000273604	EPOP	17
ENSG00000275023	MLLT6	17
ENSG00000227642	AGPAT1	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000142168	SOD1	21
ENSG00000166557	TMED3	15
ENSG00000137834	SMAD6	15
ENSG00000176974	SHMT1	17
ENSG00000129991	TNNI3	19
ENSG00000161800	RACGAP1	12
ENSG00000103942	HOMER2	15
ENSG00000224608	HLA-B	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000128708	HAT1	2
ENSG00000168452	PPT2	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000128928	IVD	15
ENSG00000115840	SLC25A12	2
ENSG00000196352	CD55	1
ENSG00000163710	PCOLCE2	3
ENSG00000166949	SMAD3	15
ENSG00000132341	RAN	12
ENSG00000060971	ACAA1	3
ENSG00000141480	ARRB2	17
ENSG00000182774	RPS17	15
ENSG00000104964	TLE5	19
ENSG00000160633	SAFB	19
ENSG00000141013	GAS8	16
ENSG00000112033	PPARD	6
ENSG00000146085	MMUT	6
ENSG00000230700	CSNK2B	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000185630	PBX1	1
ENSG00000105048	TNNT1	19
ENSG00000237022	HLA-C	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000166681	BEX3	X
ENSG00000110080	ST3GAL4	11
ENSG00000177733	HNRNPA0	5
ENSG00000277258	PCGF2	17
ENSG00000061676	NCKAP1	2
ENSG00000131165	CHMP1A	16
ENSG00000131748	STARD3	17
ENSG00000064703	DDX20	1
ENSG00000122126	OCRL	X
ENSG00000277972	CISD3	17
ENSG00000088247	KHSRP	19
ENSG00000065000	AP3D1	19
ENSG00000116473	RAP1A	1
ENSG00000136381	IREB2	15
ENSG00000155380	SLC16A1	1
ENSG00000236765	DXO	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000278229	RPS17	CHR_HSCHR15_5_CTG8
ENSG00000226257	STK19	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000104897	SF3A2	19
ENSG00000163714	U2SURP	3
ENSG00000133265	HSPBP1	19
ENSG00000147274	RBMX	X
ENSG00000241553	ARPC4	3
ENSG00000213965	NUDT19	19
ENSG00000087266	SH3BP2	4
ENSG00000130429	ARPC1B	7
ENSG00000123416	TUBA1B	12
ENSG00000225201	HLA-E	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000065361	ERBB3	12
ENSG00000126267	COX6B1	19
ENSG00000060749	QSER1	11
ENSG00000105185	PDCD5	19
ENSG00000128709	HOXD9	2
ENSG00000167552	TUBA1A	12
ENSG00000076604	TRAF4	17
ENSG00000189091	SF3B3	16
ENSG00000171105	INSR	19
ENSG00000197747	S100A10	1
ENSG00000100280	AP1B1	22
ENSG00000185624	P4HB	17
ENSG00000196923	PDLIM7	5
ENSG00000163191	S100A11	1
ENSG00000153162	BMP6	6
ENSG00000229524	BAG6	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000124802	EEF1E1	6
ENSG00000012211	PRICKLE3	X
ENSG00000065457	ADAT1	16
ENSG00000084623	EIF3I	1
ENSG00000135776	ABCB10	1
ENSG00000221914	PPP2R2A	8
ENSG00000143772	ITPKB	1
ENSG00000196470	SIAH1	16
ENSG00000102007	PLP2	X
ENSG00000124459	ZNF45	19
ENSG00000106245	BUD31	7
ENSG00000010244	ZNF207	17
ENSG00000140990	NDUFB10	16
ENSG00000170525	PFKFB3	10
ENSG00000254901	BORCS8	19
ENSG00000161016	RPL8	8
ENSG00000159882	ZNF230	19
ENSG00000114770	ABCC5	3
ENSG00000134072	CAMK1	3
ENSG00000132661	NXT1	20
ENSG00000178409	BEND3	6
ENSG00000228581	GNL1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000230456	DDR1	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000171863	RPS7	2
ENSG00000163159	VPS72	1
ENSG00000206484	NRM	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000004961	HCCS	X
ENSG00000080986	NDC80	18
ENSG00000227231	IER3	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000147065	MSN	X
ENSG00000010017	RANBP9	6
ENSG00000159210	SNF8	17
ENSG00000124207	CSE1L	20
ENSG00000159921	GNE	9
ENSG00000197943	PLCG2	16
ENSG00000112984	KIF20A	5
ENSG00000099622	CIRBP	19
ENSG00000106367	AP1S1	7
ENSG00000134569	LRP4	11
ENSG00000095596	CYP26A1	10
ENSG00000102195	GPR50	X
ENSG00000091409	ITGA6	2
ENSG00000029993	HMGB3	X
ENSG00000130725	UBE2M	19
ENSG00000145782	ATG12	5
ENSG00000224470	ATXN1L	16
ENSG00000130724	CHMP2A	19
ENSG00000152256	PDK1	2
ENSG00000177879	AP3S1	5
ENSG00000179222	MAGED1	X
ENSG00000197713	RPE	2
ENSG00000160447	PKN3	9
ENSG00000130726	TRIM28	19
ENSG00000083812	ZNF324	19
ENSG00000083845	RPS5	19
ENSG00000115641	FHL2	2
ENSG00000112739	PRPF4B	6
ENSG00000241697	TMEFF1	9
ENSG00000187741	FANCA	16
ENSG00000041357	PSMA4	15
ENSG00000175854	SWI5	9
ENSG00000005156	LIG3	17
ENSG00000198721	ECI2	6
ENSG00000082701	GSK3B	3
ENSG00000112715	VEGFA	6
ENSG00000183527	PSMG1	21
ENSG00000160299	PCNT	21
ENSG00000149428	HYOU1	11
ENSG00000155760	FZD7	2
ENSG00000160691	SHC1	1
ENSG00000152454	ZNF256	19
ENSG00000143198	MGST3	1
ENSG00000186834	HEXIM1	17
ENSG00000164219	PGGT1B	5
ENSG00000184349	EFNA5	5
ENSG00000143324	XPR1	1
ENSG00000108312	UBTF	17
ENSG00000157557	ETS2	21
ENSG00000233948	TRIM27	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000071655	MBD3	19
ENSG00000119689	DLST	14
ENSG00000112837	TBX18	6
ENSG00000198931	APRT	16
ENSG00000127540	UQCR11	19
ENSG00000228405	RNF5	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000164626	KCNK5	6
ENSG00000275555	DLL1	CHR_HSCHR6_1_CTG5
ENSG00000169567	HINT1	5
ENSG00000114942	EEF1B2	2
ENSG00000118985	ELL2	5
ENSG00000257727	CNPY2	12
ENSG00000140859	KIFC3	16
ENSG00000103257	SLC7A5	16
ENSG00000108107	RPL28	19
ENSG00000153113	CAST	5
ENSG00000108106	UBE2S	19
ENSG00000175220	ARHGAP1	11
ENSG00000181019	NQO1	16
ENSG00000003402	CFLAR	2
ENSG00000101160	CTSZ	20
ENSG00000124172	ATP5F1E	20
ENSG00000119630	PGF	14
ENSG00000261221	ZNF865	19
ENSG00000173581	CCDC106	19
ENSG00000172465	TCEAL1	X
ENSG00000198755	RPL10A	6
ENSG00000135823	STX6	1
ENSG00000063601	MTMR1	X
ENSG00000063244	U2AF2	19
ENSG00000131477	RAMP2	17
ENSG00000227333	EHMT2	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000154473	BUB3	10
ENSG00000119718	EIF2B2	14
ENSG00000231372	MICB	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000063245	EPN1	19
ENSG00000235657	HLA-A	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000130829	DUSP9	X
ENSG00000167468	GPX4	19
ENSG00000196712	NF1	17
ENSG00000186185	KIF18B	17
ENSG00000141696	P3H4	17
ENSG00000081059	TCF7	5
ENSG00000102030	NAA10	X
ENSG00000225859	DDX39B	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000142892	PIGK	1
ENSG00000142409	ZNF787	19
ENSG00000133835	HSD17B4	5
ENSG00000141736	ERBB2	17
ENSG00000156925	ZIC3	X
ENSG00000141012	GALNS	16
ENSG00000197299	BLM	15
ENSG00000113558	SKP1	5
ENSG00000131094	C1QL1	17
ENSG00000083720	OXCT1	5
ENSG00000119509	INVS	9
ENSG00000281184	PSMB1	CHR_HSCHR6_1_CTG5
ENSG00000115844	DLX2	2
ENSG00000108344	PSMD3	17
ENSG00000113575	PPP2CA	5
ENSG00000204463	BAG6	6
ENSG00000226916	WDR46	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000084207	GSTP1	11
ENSG00000183978	COA3	17
ENSG00000188266	HYKK	15
ENSG00000134871	COL4A2	13
ENSG00000237825	RGL2	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000141101	NOB1	16
ENSG00000277791	PSMB3	17
ENSG00000135966	TGFBRAP1	2
ENSG00000187498	COL4A1	13
ENSG00000224782	PFDN6	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000127184	COX7C	5
ENSG00000131467	PSME3	17
ENSG00000166747	AP1G1	16
ENSG00000116741	RGS2	1
ENSG00000276293	PIP4K2B	17
ENSG00000189227	C15orf61	15
ENSG00000119335	SET	9
ENSG00000163344	PMVK	1
ENSG00000167792	NDUFV1	11
ENSG00000126581	BECN1	17
ENSG00000196365	LONP1	19
ENSG00000073792	IGF2BP2	3
ENSG00000205250	E2F4	16
ENSG00000145945	FAM50B	6
ENSG00000104833	TUBB4A	19
ENSG00000116096	SPR	2
ENSG00000088256	GNA11	19
ENSG00000135862	LAMC1	1
ENSG00000160783	PMF1	1
ENSG00000112893	MAN2A1	5
ENSG00000114948	ADAM23	2
ENSG00000115145	STAM2	2
ENSG00000125657	TNFSF9	19
ENSG00000110881	ASIC1	12
ENSG00000164144	ARFIP1	4
ENSG00000169188	APEX2	X
ENSG00000178741	COX5A	15
ENSG00000083844	ZNF264	19
ENSG00000158773	USF1	1
ENSG00000206466	GABBR1	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000231834	HLA-A	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000140600	SH3GL3	15
ENSG00000152804	HHEX	10
ENSG00000145730	PAM	5
ENSG00000152939	MARVELD2	5
ENSG00000197714	ZNF460	19
ENSG00000073584	SMARCE1	17
ENSG00000135486	HNRNPA1	12
ENSG00000123562	MORF4L2	X
ENSG00000197128	ZNF772	19
ENSG00000175183	CSRP2	12
ENSG00000224379	TCF19	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000007866	TEAD3	6
ENSG00000197822	OCLN	5
ENSG00000186230	ZNF749	19
ENSG00000186272	ZNF17	19
ENSG00000094916	CBX5	12
ENSG00000167657	DAPK3	19
ENSG00000115657	ABCB6	2
ENSG00000251369	ZNF550	19
ENSG00000237344	PBX2	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000140564	FURIN	15
ENSG00000167658	EEF2	19
ENSG00000121417	ZNF211	19
ENSG00000136527	TRA2B	3
ENSG00000213762	ZNF134	19
ENSG00000170348	TMED10	14
ENSG00000233049	DHX16	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000119640	ACYP1	14
ENSG00000168468	ATF6B	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000135829	DHX9	1
ENSG00000089220	PEBP1	12
ENSG00000123737	EXOSC9	4
ENSG00000118508	RAB32	6
ENSG00000105514	RAB3D	19
ENSG00000170515	PA2G4	12
ENSG00000027697	IFNGR1	6
ENSG00000232119	MCTS1	X
ENSG00000064490	RFXANK	19
ENSG00000103274	NUBP1	16
ENSG00000160917	CPSF4	7
ENSG00000196323	ZBTB44	11
ENSG00000156345	CDK20	9
ENSG00000130313	PGLS	19
ENSG00000266412	NCOA4	10
ENSG00000148296	SURF6	9
ENSG00000102103	PQBP1	X
ENSG00000158290	CUL4B	X
ENSG00000204344	STK19	6
ENSG00000082515	MRPL22	5
ENSG00000025800	KPNA6	1
ENSG00000122705	CLTA	9
ENSG00000139629	GALNT6	12
ENSG00000127920	GNG11	7
ENSG00000141232	TOB1	17
ENSG00000183726	TMEM50A	1
ENSG00000204516	MICB	6
ENSG00000127022	CANX	5
ENSG00000008405	CRY1	12
ENSG00000128567	PODXL	7
ENSG00000137713	PPP2R1B	11
ENSG00000163320	CGGBP1	3
ENSG00000149100	EIF3M	11
ENSG00000105829	BET1	7
ENSG00000133124	IRS4	X
ENSG00000233345	MSH5	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000050393	MCUR1	6
ENSG00000074201	CLNS1A	11
ENSG00000105085	MED26	19
ENSG00000115902	SLC1A4	2
ENSG00000265491	RNF115	1
ENSG00000204348	DXO	6
ENSG00000174276	ZNHIT2	11
ENSG00000105576	TNPO2	19
ENSG00000162300	ZFPL1	11
ENSG00000186141	POLR3C	1
ENSG00000126768	TIMM17B	X
ENSG00000149809	TM7SF2	11
ENSG00000173110	HSPA6	1
ENSG00000085872	CHERP	19
ENSG00000040933	INPP4A	2
ENSG00000101190	TCFL5	20
ENSG00000174938	SEZ6L2	16
ENSG00000236346	NFKBIL1	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000159753	CARMIL2	16
ENSG00000111445	RFC5	12
ENSG00000244165	P2RY11	19
ENSG00000130811	EIF3G	19
ENSG00000149054	ZNF215	11
ENSG00000109472	CPE	4
ENSG00000182095	TNRC18	7
ENSG00000119673	ACOT2	14
ENSG00000070961	ATP2B1	12
ENSG00000160201	U2AF1	21
ENSG00000100292	HMOX1	22
ENSG00000278183	ABCC1	CHR_HSCHR16_1_CTG1
ENSG00000187479	C11orf96	11
ENSG00000148450	MSRB2	10
ENSG00000198563	DDX39B	6
ENSG00000229496	DDX39B	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000109111	SUPT6H	17
ENSG00000154582	ELOC	8
ENSG00000179918	SEPHS2	16
ENSG00000113504	SLC12A7	5
ENSG00000149823	VPS51	11
ENSG00000113328	CCNG1	5
ENSG00000096696	DSP	6
ENSG00000120738	EGR1	5
ENSG00000112640	PPP2R5D	6
ENSG00000159399	HK2	2
ENSG00000136944	LMX1B	9
ENSG00000162980	ARL5A	2
ENSG00000164815	ORC5	7
ENSG00000151689	INPP1	2
ENSG00000153558	FBXL2	3
