ensembl_gene_id	signalp	tmhmm	gene_biotype	chromosome_name
ENSG00000111058		TMhelix	protein_coding	12
ENSG00000075568		TMhelix	protein_coding	2
ENSG00000151746			protein_coding	12
ENSG00000064995			protein_coding	6
ENSG00000075568			protein_coding	2
ENSG00000154016			protein_coding	17
ENSG00000233670		TMhelix	protein_coding	17
ENSG00000179292			protein_coding	11
ENSG00000278114			protein_coding	CHR_HSCHR3_4_CTG3
ENSG00000145416		TMhelix	protein_coding	4
ENSG00000174807	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000278114	SignalP-noTM		protein_coding	CHR_HSCHR3_4_CTG3
ENSG00000188522			protein_coding	17
ENSG00000174106		TMhelix	protein_coding	12
ENSG00000145416			protein_coding	4
ENSG00000187824		TMhelix	protein_coding	17
ENSG00000162461		TMhelix	protein_coding	1
ENSG00000137707			protein_coding	11
ENSG00000177144			protein_coding	1
ENSG00000187824	SignalP-TM	TMhelix	protein_coding	17
ENSG00000115275		TMhelix	protein_coding	2
ENSG00000111058			protein_coding	12
ENSG00000177414			protein_coding	1
ENSG00000101882			protein_coding	X
ENSG00000115275			protein_coding	2
ENSG00000178795		TMhelix	protein_coding	11
ENSG00000148057			protein_coding	9
ENSG00000213625		TMhelix	protein_coding	1
ENSG00000065060			protein_coding	6
ENSG00000170222			protein_coding	17
ENSG00000119522			protein_coding	9
ENSG00000151929			protein_coding	10
ENSG00000164236			protein_coding	5
ENSG00000014257		TMhelix	protein_coding	3
ENSG00000170222		TMhelix	protein_coding	17
ENSG00000242616			protein_coding	9
ENSG00000149084		TMhelix	protein_coding	11
ENSG00000244115	SignalP-noTM		protein_coding	9
ENSG00000149084			protein_coding	11
ENSG00000228913			protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000100938			protein_coding	14
ENSG00000164659		TMhelix	protein_coding	7
ENSG00000014257			protein_coding	3
ENSG00000059769	SignalP-noTM	TMhelix	protein_coding	9
ENSG00000135637			protein_coding	2
ENSG00000133028			protein_coding	17
ENSG00000175806	SignalP-noTM		protein_coding	8
ENSG00000059769			protein_coding	9
ENSG00000175806			protein_coding	8
ENSG00000164659			protein_coding	7
ENSG00000186471			protein_coding	X
ENSG00000183644			protein_coding	11
ENSG00000168061			protein_coding	11
ENSG00000180440		TMhelix	protein_coding	13
ENSG00000138593			protein_coding	15
ENSG00000198169			protein_coding	8
ENSG00000217442			protein_coding	22
ENSG00000160124			protein_coding	3
ENSG00000263429		TMhelix	protein_coding	17
ENSG00000168060			protein_coding	11
ENSG00000062038	SignalP-noTM	TMhelix	protein_coding	16
ENSG00000100612		TMhelix	protein_coding	14
ENSG00000100612			protein_coding	14
ENSG00000174672			protein_coding	11
ENSG00000197102			protein_coding	14
ENSG00000172273			protein_coding	11
ENSG00000137561			protein_coding	8
ENSG00000100612	SignalP-noTM	TMhelix	protein_coding	14
ENSG00000062038			protein_coding	16
ENSG00000137976	SignalP-TM	TMhelix	protein_coding	1
ENSG00000137976			protein_coding	1
ENSG00000062038		TMhelix	protein_coding	16
ENSG00000134323			protein_coding	2
ENSG00000177575		TMhelix	protein_coding	12
ENSG00000105939			protein_coding	7
ENSG00000116786			protein_coding	1
ENSG00000143443	SignalP-noTM		protein_coding	1
ENSG00000182050		TMhelix	protein_coding	12
ENSG00000168234			protein_coding	18
ENSG00000100564		TMhelix	protein_coding	14
ENSG00000177575			protein_coding	12
ENSG00000278247			protein_coding	CHR_HSCHR15_2_CTG3
ENSG00000100564			protein_coding	14
ENSG00000168234	SignalP-noTM		protein_coding	18
ENSG00000177575	SignalP-noTM	TMhelix	protein_coding	12
ENSG00000166153			protein_coding	12
ENSG00000162460		TMhelix	protein_coding	1
ENSG00000126217			protein_coding	13
ENSG00000167550			protein_coding	12
ENSG00000031698			protein_coding	1
ENSG00000115155		TMhelix	protein_coding	2
ENSG00000164123			protein_coding	4
ENSG00000185963			protein_coding	9
ENSG00000197622			protein_coding	1
ENSG00000163331			protein_coding	2
ENSG00000163331		TMhelix	protein_coding	2
ENSG00000126773	SignalP-TM	TMhelix	protein_coding	14
ENSG00000126773		TMhelix	protein_coding	14
ENSG00000186790			protein_coding	1
ENSG00000177675		TMhelix	protein_coding	12
ENSG00000196262			protein_coding	7
ENSG00000115041			protein_coding	2
ENSG00000186564			protein_coding	1
ENSG00000126217	SignalP-noTM		protein_coding	13
ENSG00000126773			protein_coding	14
ENSG00000168060		TMhelix	protein_coding	11
ENSG00000054690			protein_coding	14
ENSG00000115041	SignalP-noTM	TMhelix	protein_coding	2
ENSG00000213190			protein_coding	1
ENSG00000052795			protein_coding	4
ENSG00000130772			protein_coding	1
ENSG00000170989		TMhelix	protein_coding	1
ENSG00000134452			protein_coding	10
ENSG00000221955		TMhelix	protein_coding	3
ENSG00000163931			protein_coding	3
ENSG00000233050	SignalP-noTM		protein_coding	8
ENSG00000205097			protein_coding	4
ENSG00000075089			protein_coding	12
ENSG00000205495		TMhelix	protein_coding	11
ENSG00000115155			protein_coding	2
ENSG00000176787		TMhelix	protein_coding	11
ENSG00000153130			protein_coding	4
ENSG00000176171		TMhelix	protein_coding	10
ENSG00000176171			protein_coding	10
ENSG00000107566		TMhelix	protein_coding	10
ENSG00000253797			protein_coding	13
ENSG00000140678	SignalP-noTM	TMhelix	protein_coding	16
ENSG00000116678		TMhelix	protein_coding	1
ENSG00000140678	SignalP-noTM		protein_coding	16
ENSG00000184867		TMhelix	protein_coding	X
ENSG00000253710			protein_coding	13
ENSG00000133111			protein_coding	13
ENSG00000177675			protein_coding	12
ENSG00000253710		TMhelix	protein_coding	13
ENSG00000134258		TMhelix	protein_coding	1
ENSG00000206181			protein_coding	18
ENSG00000134258			protein_coding	1
ENSG00000280267			protein_coding	1
ENSG00000179412			protein_coding	1
ENSG00000198133			protein_coding	14
ENSG00000090975			protein_coding	12
ENSG00000171858			protein_coding	20
ENSG00000274442			protein_coding	CHR_HSCHR17_1_CTG2
ENSG00000112977			protein_coding	5
ENSG00000221955			protein_coding	3
ENSG00000198133		TMhelix	protein_coding	14
ENSG00000164603			protein_coding	7
ENSG00000073464		TMhelix	protein_coding	X
ENSG00000102904			protein_coding	16
ENSG00000277044		TMhelix	protein_coding	CHR_HSCHR20_1_CTG3
ENSG00000006459			protein_coding	7
ENSG00000204505			protein_coding	1
ENSG00000100263		TMhelix	protein_coding	22
ENSG00000277897			protein_coding	CHR_HSCHR22_1_CTG7
ENSG00000279169			protein_coding	1
ENSG00000100263			protein_coding	22
ENSG00000275758			protein_coding	CHR_HSCHR22_1_CTG7
ENSG00000167216			protein_coding	18
ENSG00000279804			protein_coding	1
ENSG00000120693			protein_coding	13
ENSG00000112619		TMhelix	protein_coding	6
ENSG00000002016			protein_coding	12
ENSG00000101457			protein_coding	20
ENSG00000146802		TMhelix	protein_coding	7
ENSG00000270601			protein_coding	1
ENSG00000275003			protein_coding	CHR_HSCHR22_1_CTG7
ENSG00000277339		TMhelix	protein_coding	CHR_HSCHR20_1_CTG3
ENSG00000146802			protein_coding	7
ENSG00000146802	SignalP-TM		protein_coding	7
ENSG00000275003	SignalP-noTM		protein_coding	CHR_HSCHR22_1_CTG7
ENSG00000237700			protein_coding	1
ENSG00000256463			protein_coding	18
ENSG00000175787			protein_coding	9
ENSG00000103460			protein_coding	16
ENSG00000171102	SignalP-noTM		protein_coding	9
ENSG00000140057			protein_coding	14
ENSG00000171102			protein_coding	9
ENSG00000141027			protein_coding	17
ENSG00000204501			protein_coding	1
ENSG00000136720		TMhelix	protein_coding	2
ENSG00000204481			protein_coding	1
ENSG00000183791			protein_coding	18
ENSG00000160145			protein_coding	3
ENSG00000169550		TMhelix	protein_coding	11
ENSG00000117360			protein_coding	1
ENSG00000182330			protein_coding	1
ENSG00000235915			protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000160199			protein_coding	21
ENSG00000169550	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000148337			protein_coding	9
ENSG00000169550			protein_coding	11
ENSG00000127081			protein_coding	9
ENSG00000182944			protein_coding	22
ENSG00000135457			protein_coding	12
ENSG00000235915		TMhelix	protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000175581			protein_coding	11
ENSG00000143458			protein_coding	1
ENSG00000174791			protein_coding	11
ENSG00000185130			protein_coding	6
ENSG00000095587	SignalP-noTM		protein_coding	10
ENSG00000078043			protein_coding	18
ENSG00000147124			protein_coding	X
ENSG00000269113	SignalP-noTM		protein_coding	1
ENSG00000196747			protein_coding	6
ENSG00000149679			protein_coding	20
ENSG00000185085			protein_coding	11
ENSG00000158966	SignalP-TM	TMhelix	protein_coding	1
ENSG00000158966		TMhelix	protein_coding	1
ENSG00000278615			protein_coding	11
ENSG00000130701			protein_coding	20
ENSG00000236843		TMhelix	protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000138759	SignalP-noTM		protein_coding	4
ENSG00000169344	SignalP-noTM		protein_coding	16
ENSG00000109790			protein_coding	4
ENSG00000204922		TMhelix	protein_coding	11
ENSG00000109790		TMhelix	protein_coding	4
ENSG00000169344			protein_coding	16
ENSG00000255432			protein_coding	11
ENSG00000184313			protein_coding	1
ENSG00000281748			protein_coding	CHR_HSCHR22_1_CTG7
ENSG00000149305	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000149305		TMhelix	protein_coding	11
ENSG00000149305			protein_coding	11
ENSG00000214756			protein_coding	11
ENSG00000278828			protein_coding	6
ENSG00000124659			protein_coding	6
ENSG00000169344		TMhelix	protein_coding	16
ENSG00000184271			protein_coding	12
ENSG00000138759	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000236315	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000138759			protein_coding	4
ENSG00000260596			protein_coding	4
ENSG00000134343		TMhelix	protein_coding	11
ENSG00000236315	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000174744			protein_coding	11
ENSG00000198825			protein_coding	10
ENSG00000134343			protein_coding	11
ENSG00000236315			protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000162194			protein_coding	11
ENSG00000136682			protein_coding	2
ENSG00000108576		TMhelix	protein_coding	17
ENSG00000168404			protein_coding	16
ENSG00000108576			protein_coding	17
ENSG00000075407			protein_coding	10
ENSG00000130700			protein_coding	20
ENSG00000283930			protein_coding	10
ENSG00000074603			protein_coding	15
ENSG00000172661			protein_coding	10
ENSG00000198033			protein_coding	13
ENSG00000232632	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000115183			protein_coding	2
ENSG00000074603		TMhelix	protein_coding	15
ENSG00000133612			protein_coding	7
ENSG00000275035			protein_coding	CHR_HSCHR12_6_CTG2_1
ENSG00000163515	SignalP-noTM		protein_coding	3
ENSG00000215186			protein_coding	15
ENSG00000243725			protein_coding	1
ENSG00000107281		TMhelix	protein_coding	9
ENSG00000107281	SignalP-noTM	TMhelix	protein_coding	9
ENSG00000204480			protein_coding	1
ENSG00000162869			protein_coding	2
ENSG00000112624			protein_coding	6
ENSG00000107281			protein_coding	9
ENSG00000046647			protein_coding	X
ENSG00000204479			protein_coding	1
ENSG00000204478			protein_coding	1
ENSG00000130950			protein_coding	9
ENSG00000015475			protein_coding	22
ENSG00000214941			protein_coding	17
ENSG00000095370			protein_coding	9
ENSG00000170298			protein_coding	17
ENSG00000164989			protein_coding	9
ENSG00000117479		TMhelix	protein_coding	1
ENSG00000266997			protein_coding	18
ENSG00000281935			protein_coding	CHR_HSCHR12_6_CTG2_1
ENSG00000281935		TMhelix	protein_coding	CHR_HSCHR12_6_CTG2_1
ENSG00000139910			protein_coding	14
ENSG00000175315	SignalP-noTM		protein_coding	11
ENSG00000196458			protein_coding	12
ENSG00000271723			protein_coding	1
ENSG00000103089		TMhelix	protein_coding	16
ENSG00000178695			protein_coding	13
ENSG00000103089			protein_coding	16
ENSG00000102794			protein_coding	13
ENSG00000115042			protein_coding	2
ENSG00000275246		TMhelix	protein_coding	CHR_HSCHR17_1_CTG2
ENSG00000146223			protein_coding	6
ENSG00000122254		TMhelix	protein_coding	16
ENSG00000122254			protein_coding	16
ENSG00000133961			protein_coding	14
ENSG00000064999			protein_coding	6
ENSG00000114812		TMhelix	protein_coding	3
ENSG00000279566			protein_coding	CHR_HSCHR19_2_CTG2
ENSG00000232632	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000229185		TMhelix	protein_coding	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000167315			protein_coding	18
ENSG00000075651			protein_coding	3
ENSG00000011295			protein_coding	17
ENSG00000165494			protein_coding	11
ENSG00000175202		TMhelix	protein_coding	15
ENSG00000170545		TMhelix	protein_coding	12
ENSG00000170545			protein_coding	12
ENSG00000090060			protein_coding	14
ENSG00000181790	SignalP-noTM	TMhelix	protein_coding	8
ENSG00000128604			protein_coding	7
ENSG00000248771		TMhelix	protein_coding	4
ENSG00000181790			protein_coding	8
ENSG00000129235			protein_coding	17
ENSG00000135720			protein_coding	16
ENSG00000248329	SignalP-TM	TMhelix	protein_coding	4
ENSG00000248329			protein_coding	4
ENSG00000198734	SignalP-noTM		protein_coding	1
ENSG00000248235			protein_coding	8
ENSG00000275379			protein_coding	6
ENSG00000276368			protein_coding	6
ENSG00000197153			protein_coding	6
ENSG00000139324		TMhelix	protein_coding	12
ENSG00000276903			protein_coding	6
ENSG00000108474	SignalP-TM	TMhelix	protein_coding	17
ENSG00000197238			protein_coding	6
ENSG00000114812			protein_coding	3
ENSG00000278677			protein_coding	6
ENSG00000275221			protein_coding	6
ENSG00000275126			protein_coding	6
ENSG00000273542			protein_coding	6
ENSG00000184357			protein_coding	6
ENSG00000102901			protein_coding	16
ENSG00000139549	SignalP-noTM		protein_coding	12
ENSG00000233822			protein_coding	6
ENSG00000278759			protein_coding	CHR_HSCHR17_1_CTG9
ENSG00000153132	SignalP-noTM	TMhelix	protein_coding	4
ENSG00000118733			protein_coding	1
ENSG00000273703			protein_coding	6
ENSG00000183283			protein_coding	12
ENSG00000139324			protein_coding	12
ENSG00000241852			protein_coding	8
ENSG00000153132	SignalP-noTM		protein_coding	4
ENSG00000137494			protein_coding	11
ENSG00000108474			protein_coding	17
ENSG00000114812	SignalP-noTM	TMhelix	protein_coding	3
ENSG00000198920			protein_coding	17
ENSG00000140463			protein_coding	15
ENSG00000225589			protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000118733	SignalP-noTM		protein_coding	1
ENSG00000108474	SignalP-noTM		protein_coding	17
ENSG00000166265	SignalP-TM	TMhelix	protein_coding	21
ENSG00000168658			protein_coding	2
ENSG00000129810			protein_coding	3
ENSG00000167306			protein_coding	18
ENSG00000173557			protein_coding	2
ENSG00000175294		TMhelix	protein_coding	11
ENSG00000221821			protein_coding	6
ENSG00000090615			protein_coding	12
ENSG00000185112			protein_coding	3
ENSG00000282936			protein_coding	17
ENSG00000166582			protein_coding	17
ENSG00000140682			protein_coding	16
ENSG00000100593			protein_coding	14
ENSG00000131721			protein_coding	X
ENSG00000108590			protein_coding	17
ENSG00000110075			protein_coding	11
ENSG00000116001			protein_coding	2
ENSG00000101883			protein_coding	X
ENSG00000162494	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000100593	SignalP-noTM	TMhelix	protein_coding	14
ENSG00000114670			protein_coding	3
ENSG00000137331			protein_coding	6
ENSG00000203989			protein_coding	X
ENSG00000174021			protein_coding	1
ENSG00000111540			protein_coding	12
ENSG00000151093			protein_coding	3
ENSG00000008056			protein_coding	X
ENSG00000039560			protein_coding	5
ENSG00000171944		TMhelix	protein_coding	11
ENSG00000182070		TMhelix	protein_coding	11
ENSG00000102898			protein_coding	16
ENSG00000176742		TMhelix	protein_coding	11
ENSG00000205549			protein_coding	9
ENSG00000122432			protein_coding	1
ENSG00000204138			protein_coding	1
ENSG00000171611	SignalP-noTM	TMhelix	protein_coding	6
ENSG00000171611	SignalP-noTM		protein_coding	6
ENSG00000168286			protein_coding	16
ENSG00000171611	SignalP-TM		protein_coding	6
ENSG00000114978			protein_coding	2
ENSG00000162006			protein_coding	16
ENSG00000126759	SignalP-noTM		protein_coding	X
ENSG00000249961			protein_coding	16
ENSG00000139364		TMhelix	protein_coding	12
ENSG00000162437			protein_coding	1
ENSG00000126759			protein_coding	X
ENSG00000177459			protein_coding	8
ENSG00000107331		TMhelix	protein_coding	9
ENSG00000137161	SignalP-noTM		protein_coding	6
ENSG00000168828		TMhelix	protein_coding	9
ENSG00000140463		TMhelix	protein_coding	15
ENSG00000186051			protein_coding	9
ENSG00000077327			protein_coding	10
ENSG00000196196		TMhelix	protein_coding	9
ENSG00000114209			protein_coding	3
ENSG00000138246			protein_coding	3
ENSG00000117151	SignalP-TM		protein_coding	1
ENSG00000163518	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000107331			protein_coding	9
ENSG00000115998			protein_coding	2
ENSG00000056291		TMhelix	protein_coding	4
ENSG00000056291			protein_coding	4
ENSG00000102265	SignalP-noTM		protein_coding	X
ENSG00000102265			protein_coding	X
ENSG00000117151			protein_coding	1
ENSG00000173068			protein_coding	9
ENSG00000126749			protein_coding	12
ENSG00000117133			protein_coding	1
ENSG00000277033			protein_coding	CHR_HSCHR17_1_CTG9
ENSG00000034533			protein_coding	3
ENSG00000197565	SignalP-noTM		protein_coding	X
ENSG00000078061			protein_coding	X
ENSG00000282735			protein_coding	CHR_HSCHR19_2_CTG3_1
ENSG00000127314			protein_coding	12
ENSG00000170185			protein_coding	4
ENSG00000274641			protein_coding	6
ENSG00000168131		TMhelix	protein_coding	6
ENSG00000143450			protein_coding	1
ENSG00000169221			protein_coding	16
ENSG00000124657		TMhelix	protein_coding	6
ENSG00000088930			protein_coding	20
ENSG00000114805			protein_coding	3
ENSG00000276021			protein_coding	CHR_HSCHR17_1_CTG2
ENSG00000179029		TMhelix	protein_coding	17
ENSG00000196378			protein_coding	8
ENSG00000215343			protein_coding	8
ENSG00000111684			protein_coding	12
ENSG00000279073			protein_coding	9
ENSG00000180549		TMhelix	protein_coding	9
ENSG00000101187			protein_coding	20
ENSG00000171659		TMhelix	protein_coding	X
ENSG00000226430			protein_coding	8
ENSG00000277639			protein_coding	16
ENSG00000128683			protein_coding	2
ENSG00000111684		TMhelix	protein_coding	12
ENSG00000137500		TMhelix	protein_coding	11
ENSG00000127314		TMhelix	protein_coding	12
ENSG00000138600	SignalP-noTM	TMhelix	protein_coding	15
ENSG00000101187		TMhelix	protein_coding	20
ENSG00000136098			protein_coding	13
ENSG00000138600		TMhelix	protein_coding	15
ENSG00000223443			protein_coding	8
ENSG00000163519		TMhelix	protein_coding	3
ENSG00000163519			protein_coding	3
ENSG00000082397			protein_coding	18
ENSG00000188803	SignalP-noTM	TMhelix	protein_coding	17
ENSG00000151092			protein_coding	3
ENSG00000274669	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000069812			protein_coding	1
ENSG00000169432		TMhelix	protein_coding	2
ENSG00000188803		TMhelix	protein_coding	17
ENSG00000157884			protein_coding	2
ENSG00000120913			protein_coding	8
ENSG00000169432			protein_coding	2
ENSG00000012223	SignalP-noTM		protein_coding	3
ENSG00000151092		TMhelix	protein_coding	3
ENSG00000276021	SignalP-TM		protein_coding	CHR_HSCHR17_1_CTG2
ENSG00000198162		TMhelix	protein_coding	1
ENSG00000148110		TMhelix	protein_coding	9
ENSG00000198162			protein_coding	1
ENSG00000012223			protein_coding	3
