ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_length
ENSG00000165801	ENST00000298694	ENSE00002523611	24	5893
ENSG00000165805	ENST00000298699	ENSE00001235939	13	1711
ENSG00000165807	ENST00000298705	ENSE00001096798	12	1349
ENSG00000165819	ENST00000298717	ENSE00001263795	11	1980
ENSG00000165837	ENST00000298738	ENSE00001152571	15	2424
ENSG00000180447	ENST00000298743	ENSE00001468893	1	3145
ENSG00000165832	ENST00000298746	ENSE00001194052	8	3406
ENSG00000062650	ENST00000298767	ENSE00003557665	19	6310
ENSG00000165895	ENST00000298815	ENSE00003892439	24	8156
ENSG00000119685	ENST00000298832	ENSE00001257007	32	4716
ENSG00000165912	ENST00000298838	ENSE00001636253	11	1873
ENSG00000165917	ENST00000298854	ENSE00003511601	8	1622
ENSG00000165934	ENST00000298875	ENSE00001326336	16	13003
ENSG00000165943	ENST00000298894	ENSE00002460749	3	2407
ENSG00000188906	ENST00000298910	ENSE00001182762	51	9239
ENSG00000165959	ENST00000298912	ENSE00001312578	13	12749
ENSG00000165985	ENST00000298943	ENSE00001387459	2	2376
ENSG00000166002	ENST00000298966	ENSE00002194411	3	987
ENSG00000134627	ENST00000299001	ENSE00003555840	20	3139
ENSG00000166035	ENST00000299022	ENSE00001930067	9	2559
ENSG00000166046	ENST00000299045	ENSE00001213960	10	2277
ENSG00000166068	ENST00000299084	ENSE00001251369	7	7270
ENSG00000100802	ENST00000299088	ENSE00001923461	7	3360
ENSG00000166086	ENST00000299106	ENSE00002155328	9	3765
ENSG00000069329	ENST00000299138	ENSE00001324467	17	6776
ENSG00000166118	ENST00000299140	ENSE00001281695	7	873
ENSG00000166126	ENST00000299155	ENSE00001185522	12	1550
ENSG00000166130	ENST00000299157	ENSE00001266558	3	2902
ENSG00000139445	ENST00000299162	ENSE00001909721	10	3416
ENSG00000166135	ENST00000299163	ENSE00001212367	8	12927
ENSG00000166136	ENST00000299166	ENSE00003522843	5	678
ENSG00000166143	ENST00000299174	ENSE00002585437	4	750
ENSG00000166148	ENST00000299178	ENSE00001100233	2	6222
ENSG00000166152	ENST00000299191	ENSE00001301834	5	1087
ENSG00000155393	ENST00000299192	ENSE00001550935	15	4416
ENSG00000166159	ENST00000299194	ENSE00003842486	5	3653
ENSG00000166173	ENST00000299213	ENSE00001122584	3	4467
ENSG00000166189	ENST00000299238	ENSE00001100752	1	2688
ENSG00000154645	ENST00000299295	ENSE00003845563	6	2545
ENSG00000166228	ENST00000299299	ENSE00001254988	4	787
ENSG00000166226	ENST00000299300	ENSE00003466639	16	1916
ENSG00000111670	ENST00000299314	ENSE00001265267	21	5720
ENSG00000166246	ENST00000299320	ENSE00002814055	10	2457
ENSG00000166260	ENST00000299335	ENSE00001389405	4	3150
ENSG00000166262	ENST00000299338	ENSE00002568101	16	3316
ENSG00000134873	ENST00000299339	ENSE00001353009	5	2466
ENSG00000166278	ENST00000299367	ENSE00003555157	18	2610
ENSG00000166295	ENST00000299381	ENSE00001900401	4	3231
ENSG00000166326	ENST00000299413	ENSE00002590803	5	12994
ENSG00000166329	ENST00000299415	ENSE00001102140	1	805
ENSG00000166333	ENST00000299421	ENSE00000000263	13	1759
ENSG00000166337	ENST00000299424	ENSE00001102217	5	5312
ENSG00000166340	ENST00000299427	ENSE00001826904	13	3492
ENSG00000166343	ENST00000299432	ENSE00003645001	7	2423
ENSG00000166341	ENST00000299441	ENSE00001127897	21	10713
ENSG00000158077	ENST00000299481	ENSE00001216309	12	3813
ENSG00000166394	ENST00000299498	ENSE00003687542	9	1249
ENSG00000197632	ENST00000299502	ENSE00001812472	8	1906
ENSG00000166402	ENST00000299506	ENSE00002199626	12	6445
ENSG00000166411	ENST00000299518	ENSE00001921663	11	4083
ENSG00000166426	ENST00000299529	ENSE00001818207	4	738
ENSG00000166439	ENST00000299563	ENSE00001243149	6	7842
ENSG00000166454	ENST00000299575	ENSE00002588712	4	4881
ENSG00000166477	ENST00000299601	ENSE00001939303	12	2165
ENSG00000166479	ENST00000299608	ENSE00001289718	16	4737
ENSG00000166482	ENST00000299610	ENSE00000000162	6	1820
ENSG00000159063	ENST00000299626	ENSE00003597834	13	1637
ENSG00000166503	ENST00000299633	ENSE00001159056	6	12538
ENSG00000255529	ENST00000299638	ENSE00001722990	4	4114
ENSG00000166509	ENST00000299642	ENSE00001103712	3	1933
ENSG00000166523	ENST00000299663	ENSE00001103828	6	2101
ENSG00000166527	ENST00000299665	ENSE00001234025	6	1973
ENSG00000166526	ENST00000299667	ENSE00001133692	6	2797
ENSG00000166535	ENST00000299698	ENSE00002221116	36	5127
ENSG00000166557	ENST00000299705	ENSE00001104166	3	1418
ENSG00000166569	ENST00000299721	ENSE00001104265	3	1966
ENSG00000166573	ENST00000299727	ENSE00001156523	3	10749
ENSG00000166582	ENST00000299736	ENSE00003629710	5	1132
ENSG00000166589	ENST00000299752	ENSE00001300836	18	2855
ENSG00000166592	ENST00000299759	ENSE00001931509	5	1460
ENSG00000166603	ENST00000299766	ENSE00001104613	1	1714
ENSG00000166598	ENST00000299767	ENSE00002352857	18	2782
ENSG00000135740	ENST00000299798	ENSE00003538038	16	3708
ENSG00000101445	ENST00000299824	ENSE00001105092	11	6259
ENSG00000166664	ENST00000299847	ENSE00002579504	10	3411
ENSG00000058600	ENST00000299853	ENSE00001888119	21	3690
ENSG00000149968	ENST00000299855	ENSE00001292630	10	1822
ENSG00000166676	ENST00000299866	ENSE00003849684	8	3370
ENSG00000166682	ENST00000299882	ENSE00002243401	13	2168
ENSG00000166685	ENST00000299886	ENSE00003601993	14	3014
ENSG00000166734	ENST00000299957	ENSE00001832556	10	3974
ENSG00000166750	ENST00000299977	ENSE00001245563	5	10555
ENSG00000166780	ENST00000300006	ENSE00001131222	6	2111
ENSG00000166793	ENST00000300022	ENSE00003849631	5	1690
ENSG00000166794	ENST00000300026	ENSE00001201748	5	893
ENSG00000166797	ENST00000300030	ENSE00001724296	5	919
ENSG00000166803	ENST00000300035	ENSE00001692288	4	2132
ENSG00000133392	ENST00000300036	ENSE00002643568	41	6880
ENSG00000166819	ENST00000300055	ENSE00001932906	9	2916
ENSG00000166821	ENST00000300056	ENSE00001270947	3	2708
ENSG00000166825	ENST00000300060	ENSE00001162447	21	3662
ENSG00000166828	ENST00000300061	ENSE00001213565	13	3477
ENSG00000166831	ENST00000300069	ENSE00001367844	8	2017
ENSG00000166848	ENST00000300086	ENSE00001107207	3	2131
ENSG00000166847	ENST00000300087	ENSE00001638373	6	10954
ENSG00000166851	ENST00000300093	ENSE00001107226	10	2160
ENSG00000166856	ENST00000300098	ENSE00001107255	2	3411
ENSG00000166860	ENST00000300101	ENSE00001107272	2	6268
ENSG00000166855	ENST00000300107	ENSE00001200922	14	4695
ENSG00000166869	ENST00000300113	ENSE00001290337	7	1967
ENSG00000166866	ENST00000300119	ENSE00001107310	28	3633
ENSG00000166881	ENST00000300128	ENSE00002493888	9	5617
ENSG00000166886	ENST00000300131	ENSE00002530185	7	2491
ENSG00000166888	ENST00000300134	ENSE00001107465	22	3963
ENSG00000074603	ENST00000300141	ENSE00001854963	20	7281
ENSG00000166896	ENST00000300145	ENSE00001107587	6	3134
ENSG00000166889	ENST00000300146	ENSE00002181907	19	4129
ENSG00000166902	ENST00000300151	ENSE00001107615	4	1083
ENSG00000106351	ENST00000300176	ENSE00001350364	12	4819
ENSG00000166924	ENST00000300179	ENSE00001266154	7	3584
ENSG00000166925	ENST00000300181	ENSE00001107839	5	2318
ENSG00000166927	ENST00000300184	ENSE00002164504	7	2956
ENSG00000166928	ENST00000300187	ENSE00001520267	5	2908
ENSG00000166930	ENST00000300190	ENSE00003591100	5	739
ENSG00000123427	ENST00000300209	ENSE00002393444	3	2687
ENSG00000166946	ENST00000300213	ENSE00003493259	11	3515
ENSG00000166959	ENST00000300226	ENSE00001108198	7	1311
ENSG00000166963	ENST00000300231	ENSE00003845131	6	10266
ENSG00000166974	ENST00000300249	ENSE00002286299	7	4212
ENSG00000166979	ENST00000300255	ENSE00003843039	8	1671
ENSG00000242220	ENST00000300258	ENSE00001108404	5	3805
ENSG00000167004	ENST00000300289	ENSE00001145733	13	3680
ENSG00000167005	ENST00000300291	ENSE00001108679	7	4393
ENSG00000167011	ENST00000300303	ENSE00001245325	4	2949
ENSG00000088325	ENST00000300403	ENSE00003849573	18	3473
ENSG00000167088	ENST00000300413	ENSE00001109508	4	4858
ENSG00000167113	ENST00000300452	ENSE00001841164	7	1245
ENSG00000167114	ENST00000300456	ENSE00001905619	13	3229
ENSG00000167139	ENST00000300504	ENSE00001277308	11	1270
ENSG00000142173	ENST00000300527	ENSE00000952691	28	3445
ENSG00000167183	ENST00000300557	ENSE00001110692	2	1524
ENSG00000167191	ENST00000300571	ENSE00001110792	4	5144
ENSG00000167193	ENST00000300574	ENSE00003583603	3	3850
ENSG00000167220	ENST00000300605	ENSE00002853504	7	2185
ENSG00000167232	ENST00000300619	ENSE00001415621	4	5400
ENSG00000089154	ENST00000300648	ENSE00001426570	58	8681
ENSG00000167257	ENST00000300650	ENSE00001232392	15	3477
ENSG00000125686	ENST00000300651	ENSE00001303897	17	8137
ENSG00000161395	ENST00000300658	ENSE00003609544	8	2687
ENSG00000167283	ENST00000300688	ENSE00001111750	3	1121
ENSG00000167325	ENST00000300738	ENSE00001838070	19	3142
ENSG00000167333	ENST00000300747	ENSE00001112146	7	3324
ENSG00000167360	ENST00000300778	ENSE00001276439	1	1096
ENSG00000167363	ENST00000300784	ENSE00001302268	6	1393
ENSG00000131116	ENST00000300811	ENSE00001112415	3	1162
ENSG00000167394	ENST00000300849	ENSE00003841214	3	2685
ENSG00000167395	ENST00000300850	ENSE00001373077	3	6892
ENSG00000012061	ENST00000300853	ENSE00002263283	10	3379
ENSG00000185947	ENST00000300870	ENSE00001519790	4	3268
ENSG00000170832	ENST00000300896	ENSE00002928473	34	6937
ENSG00000167434	ENST00000300900	ENSE00002745558	8	1123
ENSG00000167461	ENST00000300935	ENSE00001277163	8	2567
ENSG00000167476	ENST00000300961	ENSE00003706464	7	1138
ENSG00000167487	ENST00000300976	ENSE00001123057	3	4351
ENSG00000167508	ENST00000301012	ENSE00003534175	10	1799
ENSG00000103335	ENST00000301015	ENSE00003826213	51	8089
ENSG00000167513	ENST00000301019	ENSE00001297592	10	2664
ENSG00000167522	ENST00000301030	ENSE00002230566	13	9301
ENSG00000167524	ENST00000301037	ENSE00001861685	12	3772
ENSG00000167535	ENST00000301050	ENSE00003534694	13	2931
ENSG00000167543	ENST00000301057	ENSE00001294111	7	1473
ENSG00000169884	ENST00000301061	ENSE00001820462	5	2246
ENSG00000167550	ENST00000301068	ENSE00001276258	8	1173
ENSG00000167552	ENST00000301071	ENSE00002356541	4	1672
ENSG00000167553	ENST00000301072	ENSE00002391827	4	2823
ENSG00000171443	ENST00000301073	ENSE00001114248	2	1185
ENSG00000255974	ENST00000301141	ENSE00003006113	9	1761
ENSG00000167588	ENST00000301149	ENSE00001239159	8	2887
ENSG00000267796	ENST00000301159	ENSE00003684558	9	935
ENSG00000167601	ENST00000301178	ENSE00001361520	20	4717
ENSG00000066084	ENST00000301180	ENSE00001345382	38	8705
ENSG00000167612	ENST00000301190	ENSE00001370519	5	1865
ENSG00000167617	ENST00000301200	ENSE00001114997	3	896
ENSG00000167618	ENST00000301202	ENSE00001115004	5	665
ENSG00000167619	ENST00000301204	ENSE00001315878	15	1797
ENSG00000167625	ENST00000301215	ENSE00001427408	3	3982
ENSG00000167641	ENST00000301242	ENSE00001296396	4	560
ENSG00000167642	ENST00000301244	ENSE00001301285	7	1688
ENSG00000167644	ENST00000301246	ENSE00002868661	4	374
ENSG00000167653	ENST00000301258	ENSE00001115318	3	982
ENSG00000167656	ENST00000301263	ENSE00002127930	3	749
ENSG00000167670	ENST00000301280	ENSE00001519531	15	3366
ENSG00000167671	ENST00000301281	ENSE00002813499	11	1915
ENSG00000160505	ENST00000301295	ENSE00002901863	10	3713
ENSG00000147804	ENST00000301305	ENSE00000000144	12	2123
ENSG00000196867	ENST00000301318	ENSE00001290596	8	4094
ENSG00000167700	ENST00000301327	ENSE00001115759	5	1552
ENSG00000167703	ENST00000301335	ENSE00003704089	14	8133
ENSG00000167705	ENST00000301336	ENSE00001307433	8	1560
ENSG00000167721	ENST00000301364	ENSE00001434347	15	4245
ENSG00000167740	ENST00000301391	ENSE00001132387	4	1969
ENSG00000189052	ENST00000301408	ENSE00002536246	3	877
ENSG00000167748	ENST00000301420	ENSE00003099088	5	876
ENSG00000167769	ENST00000301452	ENSE00001160559	6	1428
ENSG00000125648	ENST00000301454	ENSE00001316028	10	3482
ENSG00000167772	ENST00000301455	ENSE00001250851	7	1872
ENSG00000267855	ENST00000301457	ENSE00003137915	4	580
ENSG00000167775	ENST00000301458	ENSE00003617384	5	1253
ENSG00000167771	ENST00000301459	ENSE00001278199	12	2915
ENSG00000167778	ENST00000301463	ENSE00001315508	11	2902
ENSG00000167779	ENST00000301464	ENSE00003507094	4	947
ENSG00000167780	ENST00000301466	ENSE00001592033	15	2073
ENSG00000198028	ENST00000301480	ENSE00001412956	10	2815
ENSG00000167797	ENST00000301488	ENSE00001167405	4	909
ENSG00000167815	ENST00000301522	ENSE00003644940	6	925
ENSG00000167825	ENST00000301532	ENSE00001117428	1	945
ENSG00000180855	ENST00000301547	ENSE00001129820	4	2573
ENSG00000167862	ENST00000301585	ENSE00003582497	6	894
ENSG00000167863	ENST00000301587	ENSE00003476451	6	609
ENSG00000167874	ENST00000301599	ENSE00001310136	2	874
ENSG00000167880	ENST00000301607	ENSE00001117959	22	6468
ENSG00000167900	ENST00000301634	ENSE00001274786	7	1431
ENSG00000167910	ENST00000301645	ENSE00001118233	6	2877
ENSG00000186832	ENST00000301653	ENSE00001325556	8	1658
ENSG00000171446	ENST00000301656	ENSE00003527682	8	1628
ENSG00000167914	ENST00000301659	ENSE00001282687	12	2135
ENSG00000130731	ENST00000301686	ENSE00003494732	6	797
ENSG00000167941	ENST00000301691	ENSE00001118564	2	2296
ENSG00000167967	ENST00000301727	ENSE00003462673	14	2548
ENSG00000167969	ENST00000301729	ENSE00001118812	7	1507
ENSG00000167972	ENST00000301732	ENSE00002603385	33	6602
ENSG00000167977	ENST00000301738	ENSE00001118879	6	2434
ENSG00000167978	ENST00000301740	ENSE00003305031	15	9044
ENSG00000167981	ENST00000301744	ENSE00001118948	4	5483
ENSG00000167985	ENST00000301761	ENSE00002244378	4	1186
ENSG00000167986	ENST00000301764	ENSE00002321622	27	4245
ENSG00000167987	ENST00000301765	ENSE00001248522	5	2673
ENSG00000214753	ENST00000301785	ENSE00001275622	14	5214
ENSG00000168002	ENST00000301788	ENSE00003477960	8	791
ENSG00000168028	ENST00000301821	ENSE00003248471	7	1140
ENSG00000168032	ENST00000301825	ENSE00001119547	11	2916
ENSG00000168038	ENST00000301831	ENSE00001942273	37	4294
ENSG00000168040	ENST00000301838	ENSE00001119658	2	1708
ENSG00000085733	ENST00000301843	ENSE00001893938	18	3249
ENSG00000168062	ENST00000301887	ENSE00002151448	3	2066
ENSG00000168065	ENST00000301891	ENSE00001340536	10	3545
ENSG00000168070	ENST00000301896	ENSE00001664406	11	1292
ENSG00000168077	ENST00000301904	ENSE00001120141	6	3787
ENSG00000168078	ENST00000301905	ENSE00001120151	8	1836
ENSG00000168081	ENST00000301908	ENSE00003842877	4	1060
ENSG00000170903	ENST00000301919	ENSE00001135045	3	4103
ENSG00000171773	ENST00000301944	ENSE00001255300	2	918
ENSG00000168904	ENST00000301981	ENSE00001871916	10	5852
ENSG00000170340	ENST00000301998	ENSE00001426860	2	2761
ENSG00000169271	ENST00000302005	ENSE00001128066	1	679
ENSG00000170549	ENST00000302006	ENSE00001196749	4	2080
ENSG00000170458	ENST00000302014	ENSE00003848313	2	1356
ENSG00000181444	ENST00000302017	ENSE00001142582	5	2843
ENSG00000170561	ENST00000302057	ENSE00001530431	4	3079
ENSG00000170464	ENST00000302060	ENSE00001128150	8	5102
ENSG00000170365	ENST00000302085	ENSE00003849039	7	3002
ENSG00000169548	ENST00000302097	ENSE00001135391	2	2148
ENSG00000171786	ENST00000302101	ENSE00001171263	2	2557
ENSG00000172461	ENST00000302103	ENSE00001836021	3	12793
ENSG00000169174	ENST00000302118	ENSE00001922690	12	3637
ENSG00000170476	ENST00000302125	ENSE00003507348	4	925
ENSG00000170604	ENST00000302165	ENSE00001156755	1	2534
ENSG00000170502	ENST00000302174	ENSE00001556821	8	2820
ENSG00000170608	ENST00000302177	ENSE00001156764	2	1923
ENSG00000170315	ENST00000302182	ENSE00001548574	2	933
ENSG00000171174	ENST00000302188	ENSE00001260853	8	1247
ENSG00000169439	ENST00000302190	ENSE00001156732	5	3307
ENSG00000168152	ENST00000302236	ENSE00001150266	5	3825
ENSG00000168872	ENST00000302243	ENSE00002622974	12	2923
ENSG00000171711	ENST00000302247	ENSE00001748727	2	337
ENSG00000162391	ENST00000302250	ENSE00001156805	8	1975
ENSG00000170967	ENST00000302259	ENSE00001407353	1	2557
ENSG00000171298	ENST00000302262	ENSE00001323175	20	3751
ENSG00000172199	ENST00000302270	ENSE00001142881	1	930
ENSG00000125944	ENST00000302271	ENSE00001888851	11	7751
ENSG00000170396	ENST00000302277	ENSE00001164144	4	4527
ENSG00000150093	ENST00000302278	ENSE00001947973	16	3735
ENSG00000168522	ENST00000302279	ENSE00003487643	9	1667
ENSG00000169877	ENST00000302312	ENSE00003693244	3	488
ENSG00000114742	ENST00000302313	ENSE00001311347	19	3965
ENSG00000169184	ENST00000302326	ENSE00001150378	2	7814
ENSG00000168556	ENST00000302327	ENSE00001150351	2	2458
ENSG00000170819	ENST00000302334	ENSE00002063029	7	1512
ENSG00000172301	ENST00000302362	ENSE00003496226	4	868
ENSG00000170296	ENST00000302386	ENSE00001293387	4	1319
ENSG00000169964	ENST00000302392	ENSE00003623072	3	977
ENSG00000170759	ENST00000302418	ENSE00001872441	26	5866
ENSG00000205544	ENST00000302422	ENSE00001266742	4	446
ENSG00000169607	ENST00000302450	ENSE00001301356	9	4723
ENSG00000169340	ENST00000302451	ENSE00001258562	12	2148
ENSG00000171522	ENST00000302472	ENSE00001143202	3	3431
ENSG00000169495	ENST00000302495	ENSE00001275395	9	2032
ENSG00000109919	ENST00000302503	ENSE00001267224	13	2522
ENSG00000164045	ENST00000302506	ENSE00001293060	15	3844
ENSG00000172247	ENST00000302514	ENSE00001143278	2	1413
ENSG00000189091	ENST00000302516	ENSE00001340034	26	9692
ENSG00000171604	ENST00000302517	ENSE00001419996	3	2601
ENSG00000171724	ENST00000302536	ENSE00001203164	9	3791
ENSG00000170011	ENST00000302541	ENSE00001813396	17	5073
ENSG00000171657	ENST00000302548	ENSE00001171944	3	3318
ENSG00000121644	ENST00000302550	ENSE00001303900	5	4017
ENSG00000169347	ENST00000302555	ENSE00002632397	11	3337
ENSG00000169629	ENST00000302558	ENSE00003894210	23	7299
ENSG00000171532	ENST00000302584	ENSE00001201196	2	3030
ENSG00000171097	ENST00000302586	ENSE00001766968	13	1971
ENSG00000175395	ENST00000302609	ENSE00001464116	6	4152
ENSG00000171450	ENST00000302625	ENSE00001143471	1	2490
ENSG00000172137	ENST00000302628	ENSE00001713677	11	1454
ENSG00000116521	ENST00000302631	ENSE00001870795	9	1545
ENSG00000169313	ENST00000302632	ENSE00001157311	3	2244
ENSG00000172382	ENST00000302641	ENSE00001215977	6	1135
ENSG00000170893	ENST00000302649	ENSE00002034338	3	1560
ENSG00000171612	ENST00000302692	ENSE00001307331	7	3865
ENSG00000166199	ENST00000302708	ENSE00002191074	10	1544
ENSG00000168291	ENST00000302746	ENSE00001835890	10	1507
ENSG00000171223	ENST00000302754	ENSE00001129119	1	1830
ENSG00000169679	ENST00000302759	ENSE00003876978	25	3762
ENSG00000044115	ENST00000302763	ENSE00002108708	18	3754
ENSG00000170584	ENST00000302764	ENSE00001304889	4	7967
ENSG00000168924	ENST00000302787	ENSE00001292753	14	5371
ENSG00000105146	ENST00000302804	ENSE00003522383	7	1287
ENSG00000168306	ENST00000302819	ENSE00003509301	15	2297
ENSG00000172345	ENST00000302824	ENSE00001716823	6	4887
ENSG00000171105	ENST00000302850	ENSE00003059467	22	9463
ENSG00000171469	ENST00000302851	ENSE00001632414	6	4529
ENSG00000168228	ENST00000302874	ENSE00001767779	13	2797
ENSG00000170889	ENST00000302907	ENSE00003649985	5	713
ENSG00000171303	ENST00000302909	ENSE00001136405	2	6191
ENSG00000170925	ENST00000302917	ENSE00001164893	3	1248
ENSG00000169992	ENST00000302926	ENSE00001265595	7	4980
ENSG00000170613	ENST00000302938	ENSE00001164915	2	2515
ENSG00000169840	ENST00000302945	ENSE00001157670	2	1823
ENSG00000169900	ENST00000302964	ENSE00000000318	2	589
ENSG00000186184	ENST00000302979	ENSE00001157702	2	693
ENSG00000172216	ENST00000303004	ENSE00001172478	1	1839
ENSG00000168928	ENST00000303037	ENSE00003634869	7	870
ENSG00000169436	ENST00000303045	ENSE00003458828	65	6394
ENSG00000169118	ENST00000303052	ENSE00001259031	12	8085
ENSG00000159147	ENST00000303071	ENSE00001363113	10	2500
ENSG00000170577	ENST00000303077	ENSE00001165147	2	2206
ENSG00000064490	ENST00000303088	ENSE00003698717	10	1376
ENSG00000168685	ENST00000303115	ENSE00001805007	8	4584
ENSG00000169223	ENST00000303127	ENSE00001157915	8	1611
ENSG00000171984	ENST00000303142	ENSE00001225182	3	1633
ENSG00000172336	ENST00000303151	ENSE00001144096	2	850
ENSG00000170091	ENST00000303177	ENSE00001903708	5	2350
ENSG00000169230	ENST00000303204	ENSE00001158027	5	1226
ENSG00000172354	ENST00000303210	ENSE00003842331	10	1664
ENSG00000170571	ENST00000303221	ENSE00001365959	9	4202
ENSG00000171433	ENST00000303227	ENSE00001816543	4	740
ENSG00000164588	ENST00000303230	ENSE00001317576	8	9933
ENSG00000172071	ENST00000303236	ENSE00003841934	17	4536
ENSG00000169228	ENST00000303251	ENSE00001408244	8	1588
ENSG00000172073	ENST00000303254	ENSE00001144244	4	798
ENSG00000110422	ENST00000303296	ENSE00001479517	17	7614
ENSG00000170515	ENST00000303305	ENSE00001322593	13	2386
ENSG00000168288	ENST00000303319	ENSE00001730775	8	1392
ENSG00000168131	ENST00000303324	ENSE00001172800	1	1212
